id,end,start,state,listing
ff9e3af7-5aca-439d-aa68-4e9f1f1d5a25,2021-07-04 12:00:00+00:00,2021-06-29 12:00:00+00:00,pending,"Capeline les petites mésanges, Hortensias | 5d172370-83f7-45b8-8fa8-0882132e20ba"
ff9dac4a-bfa3-456f-bdc1-2cc5829db758,2021-10-25 12:00:00+00:00,2021-10-22 12:00:00+00:00,accepted,"Veste Maison Guillemette sequins, T.S | fd19a3fb-0818-4989-8c38-4827228df4ae"
ff83690f-0a34-47f0-8e61-ce7aeae0de97,2022-04-25 12:00:00+00:00,2022-04-18 12:00:00+00:00,accepted,"Veste Chloé Maison Guillemette marine, T.36 | 05b600a9-b85f-4a48-b402-ce7ad7ac958a"
ff1a0bfe-e2a3-431f-bdd4-dc24881057e3,2022-03-21 12:00:00+00:00,2022-03-18 12:00:00+00:00,accepted,Combinaison noire Vani Sézane T38 | 5cf3c0d6-93d6-4fd3-92f3-905adf68e316
fef8c140-e5e6-46b8-ab91-7f288218657d,2022-04-08 12:00:00+00:00,2022-04-05 12:00:00+00:00,accepted,"Robe Ba&sh Vadea, T.2 | 5fd266d8-5ce8-4809-9c97-5aa14cc5cdd9"
febd5b92-2091-47ce-8c7e-715b18e8ef7a,2022-02-20 12:00:00+00:00,2022-02-18 12:00:00+00:00,cancelled,Capeline les petites mésanges | cd263ca0-310b-43e6-8304-328a9a7115fb
fe913f64-4c0b-4ae2-b612-d06a634fe02e,2021-07-07 12:00:00+00:00,2021-06-30 12:00:00+00:00,pending,"Chapeau Violet, effet garanti ! | 5cb442e4-0c7b-48c2-92a1-d5230abad867"
fe670c0c-dde0-4798-a680-b25414cce727,2022-05-30 12:00:00+00:00,2022-05-20 12:00:00+00:00,accepted,Robe Gloria Sézane T.40 | 32994349-1a1c-4246-a56d-b5b6f348b05f
fe243138-0108-4c4e-a535-e86b4fce84ed,2021-08-22 12:00:00+00:00,2021-08-20 12:00:00+00:00,accepted,"Robe Dorian Calipige, T.36 | ac5c236a-1c53-4a2a-afc2-2744b1818407"
fe16f13e-5358-4dc1-86f3-5b4e031e5601,2022-05-04 12:00:00+00:00,2022-04-26 12:00:00+00:00,pending,"Robe Palerme Framboise Ba&sh, T.1 | be5dc2aa-a8ea-4e68-90fa-a4d8426809e4"
fe144b4b-9633-43bd-80f7-c6d949108618,2022-07-08 12:00:00+00:00,2022-06-28 12:00:00+00:00,accepted,Robe mariage civil T34 | 5cf91943-0fa4-471f-a3bf-7d1f532d214b
fdb01e99-05de-4bf2-953c-4e6f3f66b0e9,2022-05-25 12:00:00+00:00,2022-05-24 12:00:00+00:00,accepted,"Robe Orchidée Sezane, T.34 | c507fa01-b3cd-42b3-8ffa-8930b2d11f7f"
fd94ec08-c42e-488d-a465-423b5d12607a,2022-03-29 12:00:00+00:00,2022-03-17 12:00:00+00:00,accepted,Robe Rita Sézane verte T.36 | 069d45bf-2254-4a19-b7a9-aab390e30481
fd7dd607-24cb-4ddd-b53e-c56a24a97990,2022-04-23 12:00:00+00:00,2022-04-22 12:00:00+00:00,accepted,"Robe longue bordeaux, T.34 | 5cbede0d-569c-4101-a22b-8260a9e2a635"
fd46837f-8015-4b0e-8c1f-44b8a367f3be,2021-08-31 12:00:00+00:00,2021-08-01 12:00:00+00:00,cancelled,Robe blanche T.36 | 5fb7e2a6-30fb-476b-97de-6a6cf0d3bf18
fd4487a8-f1cd-43e2-b43e-17e9010efdd7,2022-04-26 12:00:00+00:00,2022-04-20 12:00:00+00:00,accepted,Haut blanc Gabin L'Atelier de Camille T.1 | d6403948-ff7d-4307-9e26-b43752be54ea
fd0e7c1e-c2df-4ffa-b381-f601e0aef9f9,2022-01-31 12:00:00+00:00,2022-01-20 12:00:00+00:00,accepted,Capeline Les Petites Mésanges Cannes doré | 12f1c10b-3268-4e8b-8907-d52765d6f029
fc984851-64bb-4b5f-af97-6d7fa72a33c9,2021-07-12 12:00:00+00:00,2021-07-10 12:00:00+00:00,pending,Chapeau capeline fuchsia Les Petites Mésanges | aac7776a-900a-48dd-a4fb-9673f1b14442
fc66a62b-c251-4f95-9aad-c8e1351b9d6b,2022-04-25 12:00:00+00:00,2022-04-19 12:00:00+00:00,accepted,"Robe Maison Guillemette vert canard, T.36 | f37f7b7c-bdac-4331-8541-693ce45f5cf8"
fc64074f-7e80-498e-8e0c-5eb59d8641d2,2022-05-17 12:00:00+00:00,2022-05-12 12:00:00+00:00,cancelled,"Robe Bruna longue bleu ciel, T.M | 9dd6010f-26b0-4e96-81f0-1d572c66072a"
fc4f7726-18d8-44ad-a7c9-2286643ae53f,2022-03-20 12:00:00+00:00,2022-03-18 12:00:00+00:00,accepted,Robe longue bleu électrique | 23d2a02d-7727-47eb-b998-b60fd275e00b
fc346fc6-bcf9-4d8f-89e8-3af423033859,2022-05-29 12:00:00+00:00,2022-05-25 12:00:00+00:00,accepted,Chapeau Diane Les Petites Mésanges | 75025288-8429-4061-aed5-5675eb9d01d4
fbdc3dcb-48db-4e60-b47c-9f12cd114bc3,2021-07-11 12:00:00+00:00,2021-07-09 12:00:00+00:00,pending,Robe rouge maison guillemette T.38/40 | 5e316e00-8d7c-482c-b53d-aea0dd0fdeed
fb5b7fab-f558-4080-8afb-770d89b8a861,2022-04-24 12:00:00+00:00,2022-04-23 12:00:00+00:00,accepted,Body cache coeur noir velours - Flair | a54956fe-c695-47f4-8aed-0cda3d43c66d
fb2a469a-671b-4c68-a8bc-7db4444b603b,2022-05-24 12:00:00+00:00,2022-05-19 12:00:00+00:00,accepted,Chapeau Diane les Petites mésanges | 74b00f91-3f42-4420-bf69-4778cf4f14a4
fb149bf5-b785-439e-abed-5f1c4cad2fe3,2022-02-14 12:00:00+00:00,2022-02-11 12:00:00+00:00,accepted,"Veste dream dorée Maison Guillemette, T.S | 3987517a-01d3-4397-9ad1-8b275567c189"
fac95c03-65c6-42e7-979a-d34c997a603b,2022-04-25 12:00:00+00:00,2022-04-22 12:00:00+00:00,accepted,Robe Fermo  Apoluze T.38-40 | 102b7247-4413-412f-b161-61a14b1ccea0
f964da48-2649-4d2c-884c-69759e697a29,2022-01-28 12:00:00+00:00,2022-01-14 12:00:00+00:00,accepted,"Magnifique robe longue noire velours Maje, T.36 | 752b6a01-2601-48f4-b2d3-51b05f2cc115"
f90821dd-45e2-437f-a29e-e35610c7ae80,2022-05-15 12:00:00+00:00,2022-05-14 12:00:00+00:00,accepted,"Robe Bruna longue bleu ciel, T.M | 9dd6010f-26b0-4e96-81f0-1d572c66072a"
f8e748cc-561a-498f-a49e-71361e10a995,2021-09-21 12:00:00+00:00,2021-09-16 12:00:00+00:00,accepted,Capeline paille | 5f3d3248-f639-4da9-a502-1692c040dc34
f8c815ca-5f61-49a7-bf37-f755790dc009,2022-07-02 12:00:00+00:00,2022-06-14 12:00:00+00:00,accepted,Couronne Eugénie LIZERON | f6c4b00b-5ccd-4afa-960c-8a85e267a502
f8875c92-c819-49d4-886a-1754ca1ee31b,2021-09-14 12:00:00+00:00,2021-09-10 12:00:00+00:00,accepted,Combinaison vani verte T.40 | 5d595fd4-26e1-43a3-9436-ccdd87d45ef1
f87ce476-a9fc-417c-a408-495e29adb0cb,2021-10-19 12:00:00+00:00,2021-10-15 12:00:00+00:00,accepted,"Robe Sollie Sézane verte, T.40 | 41597747-7367-45f3-bf13-edd7b0a3561d"
f87c8f3e-609d-4085-8068-583427305c36,2021-06-12 12:00:00+00:00,2021-06-11 12:00:00+00:00,pending,Robe saaj modèle marta | 5f1afee5-2dfc-4f2e-8a69-d0b79fbebfa4
f83b04f7-7754-442a-84cd-227408b90174,2022-05-23 12:00:00+00:00,2022-05-20 12:00:00+00:00,accepted,Pochette Cult Gaia dorée | 1db8efc0-3c22-4063-bda5-8dae3709ca05
f7bc9d19-579e-4d10-821f-26dc6789fe6b,2022-05-02 12:00:00+00:00,2022-04-28 12:00:00+00:00,accepted,Robe verte dos nu mi longue et patineuse ! T34-36-38 | 3bac9ac0-9860-4982-9ad9-724ca2cb4ad9
f7a66ae4-f84a-4ccc-a5b9-308e1c2097c1,2022-05-16 12:00:00+00:00,2022-05-11 12:00:00+00:00,accepted,Chapeau Diane Les Petites Mésanges | 75025288-8429-4061-aed5-5675eb9d01d4
f69d8ac6-3c3d-48fd-ab4a-99e4ac43f369,2021-10-17 12:00:00+00:00,2021-10-16 12:00:00+00:00,cancelled,Robe Bash bleu encre dos nu T36 | 5db71b5d-8b18-4e63-bed1-e474903918ff
f586806e-d262-4c93-aa4a-4c944918c6ec,2021-09-26 12:00:00+00:00,2021-09-23 12:00:00+00:00,cancelled,Pochette dorée Petite Mendigote | 5ef20b99-4933-4b0f-b814-af225453208f
f57e3425-72a5-4f2c-a760-65476f8b97b0,2021-08-29 12:00:00+00:00,2021-08-05 12:00:00+00:00,cancelled,"Robe maison Guillemette, T.38 | 8deb40a4-45ac-4370-99c4-f429e0c4e880"
f57d7f80-151e-4e10-9439-337fdf5df191,2022-04-30 12:00:00+00:00,2022-04-27 12:00:00+00:00,accepted,Robe Terracotta T.36 | 1dd0f74f-ba0e-4785-8483-192f45c34a96
f55faa26-d2b6-46ec-a4c6-e42efb09f99d,2022-06-13 12:00:00+00:00,2022-05-20 12:00:00+00:00,cancelled,Robe georgia Sezane T.36 | c2b65502-0b10-4c02-a65d-04f7f6b6f326
f54201fa-027d-4d4a-9bb1-56b6542454b2,2021-09-27 12:00:00+00:00,2021-09-22 12:00:00+00:00,accepted,Capeline Diane Les Petites Mésanges | 63aa0087-babe-4244-a19c-654bc2f4fdcf
f4d9d709-fad0-43cc-8656-5b48c873057c,2022-03-14 12:00:00+00:00,2022-03-04 12:00:00+00:00,accepted,"Top Roma doré maison Guillemette, T.38 | a716bbc5-3e94-4b81-b943-2eccf917dba1"
f4d39632-117a-4780-93a1-4ca8995c5807,2022-05-03 12:00:00+00:00,2022-04-27 12:00:00+00:00,accepted,"Robe velours bleue An&Be, T.38 | 98305d4c-c090-470e-8507-6cd33e6a1a10"
f4a6cbac-b6bd-4a60-851e-77d561b576d1,2021-06-28 12:00:00+00:00,2021-06-21 12:00:00+00:00,pending,Robe vert foncé T.S Calipige | 62dc4c5a-0077-477b-8ec1-6dde5e0513bc
f481c7e5-0b61-478c-aabd-9b209c7fce3d,2022-05-31 12:00:00+00:00,2022-05-24 12:00:00+00:00,accepted,"Veste Maison Guillemette sequins, T.S | fd19a3fb-0818-4989-8c38-4827228df4ae"
f3f89ef3-9034-4c98-ac6d-520a1d4fffd9,2021-10-10 12:00:00+00:00,2021-10-07 12:00:00+00:00,accepted,"Robe bleue An&Be, T.34/36 | 5f29125b-556a-4d96-ad30-9be3211246b9"
f3eeb174-a2c7-4bbf-934f-2ea4897ecb8c,2022-05-04 12:00:00+00:00,2022-04-26 12:00:00+00:00,accepted,robe Palerme BA&SH | 6eb9a253-9a8f-482d-abae-e463bf7a3ccb
f3e9bbeb-426b-48e6-b8af-38f0df57d5bf,2021-09-13 12:00:00+00:00,2021-09-10 12:00:00+00:00,accepted,Chapeau Diane Les Petites Mésanges | 75025288-8429-4061-aed5-5675eb9d01d4
f3cc7f95-6321-478c-a23d-9b3f91e64cbd,2022-05-30 12:00:00+00:00,2022-05-25 12:00:00+00:00,accepted,Robe Jane Maison Guillemette TS | 5eb12ec7-cb88-4958-8e61-fef7c400fa77
f3cb137c-41b6-420a-be40-5aa704456f89,2021-10-05 12:00:00+00:00,2021-09-28 12:00:00+00:00,accepted,Combinaison Charles Sézane T36 | 5d025780-691a-4970-a43d-750b65391f07
f3b28ac9-436e-411e-946c-f42947c51ace,2021-11-01 12:00:00+00:00,2021-10-28 12:00:00+00:00,accepted,Robe rose Tara Jarmon dos nu T 36 | 79b4c6df-4027-474e-bd22-becd471dfeca
f3a3ac13-5f53-4c17-8af9-20104e08e776,2022-06-06 12:00:00+00:00,2022-06-03 12:00:00+00:00,accepted,Robe Violeta Vergara Framboise  T.34 | eca4a063-5c8f-49a5-a479-074cec0c498f
f36e524e-88c7-44b4-a16e-42c0d50ce97d,2022-06-07 12:00:00+00:00,2022-06-02 12:00:00+00:00,accepted,Capeline Diane Les Petites Mésanges | 63aa0087-babe-4244-a19c-654bc2f4fdcf
f358fa30-75eb-46fe-acd2-230cb983ab3f,2022-05-23 12:00:00+00:00,2022-05-19 12:00:00+00:00,accepted,Robe Soi bohème Carnaval de Rio T38 | 01e39932-face-44e4-818a-12d4256eb0a4
f3380040-0411-48dd-9037-69f13f7a897d,2021-07-12 12:00:00+00:00,2021-07-09 12:00:00+00:00,pending,Capeline rose fushia Masario | 5fa0e9be-1dad-4615-b8c1-55e546ba682e
f32e05e6-3514-4f84-aa4d-302c11a82047,2021-11-16 12:00:00+00:00,2021-11-14 12:00:00+00:00,cancelled,"Robe Apoluze ""Greta"" marine t.38 | 657b19f3-51a7-4a70-8e80-b6ec2df3e5e6"
f30da0da-7dea-4146-9bf4-3b9ae74cbc22,2022-05-23 12:00:00+00:00,2022-05-14 12:00:00+00:00,accepted,Peigne Sérafina Maison Massillon | a5e8b115-40b8-40fb-be37-37020eadd0c9
f2797189-87e2-4cf0-a0ef-64a769161456,2021-11-02 12:00:00+00:00,2021-10-28 12:00:00+00:00,accepted,Cape bleu marine avec col en fourrure Taille M | 5e3a966c-e953-4f30-9eb9-bb4c2f240fe1
f24d6b43-d0e3-4ff0-ae45-f4f7575fdcae,2021-05-25 12:00:00+00:00,2021-05-17 12:00:00+00:00,pending,Robe Sezane Rachelle jaune S | 8f89f8b9-53d2-4f6c-944b-e952cf67fddf
f2122ad1-0547-44a8-a99f-0135bae235c3,2022-02-07 12:00:00+00:00,2022-02-04 12:00:00+00:00,accepted,Serre-tête argenté | c571450e-6271-443e-be37-e1f5ba7161a4
f1c1aa30-8b44-4859-9305-018c0bdad75b,2021-08-08 12:00:00+00:00,2021-08-07 12:00:00+00:00,accepted,Elegante capeline | 5d85e13f-8774-4fe3-b11a-35e35e0a2e23
f19be802-bd7a-460f-a634-3d830fdfa7bd,2021-10-03 12:00:00+00:00,2021-10-02 12:00:00+00:00,cancelled,"Robe bleue marine plissée Libertie, T.36/38 | e8ca4d86-2b1c-4774-8dc9-001be2af57fc"
f15a638b-a377-4357-b1c0-7b532d7202dd,2022-06-28 12:00:00+00:00,2022-06-24 12:00:00+00:00,accepted,"Robe Sézane Graziella Imprimé champ fleuri, T.38 | a45748e7-d3c8-483a-89bf-9a551872f83f"
f1498c6c-b1a8-4643-9aff-501611ce60e9,2021-11-03 12:00:00+00:00,2021-10-18 12:00:00+00:00,accepted,"Combinaison Claude Sezane, T.38 | c77454bb-454e-445b-b54f-d8f6fc0a65e0"
f12b2607-e4cf-4de5-b87c-f1fc7b38de77,2022-05-31 12:00:00+00:00,2022-05-23 12:00:00+00:00,accepted,Robe Bash Maddie Bleu T1 (T.34-36-38) | 5d90569b-6a8e-42a6-bbd2-b12c8816c324
f11436c7-1e36-46fc-9ba7-fb6cf6859d8e,2022-05-16 12:00:00+00:00,2022-05-12 12:00:00+00:00,cancelled,Couronne dorée fleurie | fd03148e-651f-4f46-849d-b5f629656978
f0b356e2-4698-4cb4-93ad-1c03d9c54667,2022-07-04 12:00:00+00:00,2022-06-29 12:00:00+00:00,pending,Robe trapèze asymétrique T.36-38 | 5f8d933b-58ce-4162-8f1c-59a3948ce02c
efdd909d-9848-4d69-bf54-12b0d8a26740,2021-06-06 12:00:00+00:00,2021-06-04 12:00:00+00:00,cancelled,Escarpins Sezane | 5f1c15e7-5a94-4ab7-a4f1-7e8dac663d64
efc312f7-f28e-455d-ad75-10131a1acd9a,2022-07-24 12:00:00+00:00,2022-07-22 12:00:00+00:00,accepted,"Combinaison Claude Sezane, T.38 | c77454bb-454e-445b-b54f-d8f6fc0a65e0"
efbeb3d3-2fc3-4042-8b85-688a290bb09d,2021-11-22 12:00:00+00:00,2021-11-19 12:00:00+00:00,accepted,Robe Grégoire Apoluze T.38 | b38f9509-f2eb-4a4b-9960-c7ba352516d6
ef425b4a-bd52-4c17-adfd-83c0a2207432,2022-04-25 12:00:00+00:00,2022-04-12 12:00:00+00:00,accepted,Robe Olga Maison Guillemette Bleu Océan T.S | 1e11a776-7e05-41f0-9e53-e20a6cd7df07
eefed650-5f64-4d31-b1b1-be9cd2516590,2022-06-08 12:00:00+00:00,2022-06-01 12:00:00+00:00,accepted,Robe Armelle Sézane T.40 | 39859afc-90ce-4e0f-ad6d-92bc0bf440e5
ee9cb379-a879-4316-94ef-933c726fb0e0,2021-09-12 12:00:00+00:00,2021-09-09 12:00:00+00:00,accepted,Robe Cyrillus dentelle marine T.38 | 5e246e39-9916-43c9-8db6-9a281110888b
ee786bca-243d-492f-9f54-9ff82697dca1,2021-10-24 12:00:00+00:00,2021-10-19 12:00:00+00:00,accepted,"Robe Sézane Rachelle , T.36 | 29036d53-d59d-456b-8454-f551a613a14c"
ee51d41b-d7ea-4abd-bc67-d9fa4a03bc2e,2021-10-31 12:00:00+00:00,2021-10-29 12:00:00+00:00,accepted,Robe verte T38 idéale cérémonie / mariage | 5f841e19-3f3d-4cb0-9119-2a776893b60b
ee11ac91-1749-43dc-93c3-046334911670,2022-05-29 12:00:00+00:00,2022-05-24 12:00:00+00:00,accepted,Robe verte à fleurs Sezane | d27c71ad-45ca-48f7-b75a-9c4a5e7eed38
edfcbeb7-4142-4e25-b287-13aa96a2682b,2021-09-13 12:00:00+00:00,2021-09-10 12:00:00+00:00,cancelled,"Robe Calipige ""Carmen"" T40 | 5f4ebea1-4c74-45af-91bb-b76b463e20c8"
ede52ac9-6d17-42bb-9e2b-a847e528848a,2022-05-25 12:00:00+00:00,2022-05-17 12:00:00+00:00,accepted,"Robe Florencia Sezane, T.36 | 62f4d729-4eeb-4f16-b063-718f075449c3"
edcd970a-2196-4bdc-a7a1-3b9a6513686f,2021-06-07 12:00:00+00:00,2021-05-31 12:00:00+00:00,pending,Chapeau les petites mésanges | 5f4952ea-9e1f-4ca6-8f50-bd6b3315dc01
edb771d5-46a9-4812-9226-ae420d79f13d,2022-05-03 12:00:00+00:00,2022-04-28 12:00:00+00:00,accepted,"Robe Erell Sezane Tropico, T.40 | 1faa5be4-0189-4a67-9d93-7a4adb3ff138"
edafebf8-5515-43ac-8079-9646ca998679,2022-04-19 12:00:00+00:00,2022-04-02 12:00:00+00:00,accepted,"High Palermo Sézane dorées, T.38 | 48fd0fa2-69ea-4607-af8e-692778414978"
eda572e7-6141-4aad-8072-c19dad0fabf2,2021-07-18 12:00:00+00:00,2021-07-16 12:00:00+00:00,pending,chapeau les petites mésanges | 5f6c60ef-b740-4455-b322-dba3ed32be11
ed585944-b4fb-493a-9cd5-043b5d19e6dc,2021-07-14 12:00:00+00:00,2021-07-07 12:00:00+00:00,pending,Robe Soi Paris dos nu T.38 | 41c5951f-1a6e-49db-963e-6981c91751b2
ed4a6a8c-276a-42ab-8812-e832debe4c94,2022-04-26 12:00:00+00:00,2022-04-22 12:00:00+00:00,pending,Chapeau - Capeline en paille | 5f4c3c65-f248-446b-9dc8-5ac319bba877
ed461fad-9b87-4862-b429-bf8f3dfd52e9,2021-09-12 12:00:00+00:00,2021-09-10 12:00:00+00:00,cancelled,Chapeau noir mariage | 5ca87c3c-3169-4f0c-973e-77809ab73174
ece41268-8cd4-4e4d-a04b-36253cea4ebe,2022-06-08 12:00:00+00:00,2022-06-02 12:00:00+00:00,accepted,Capeline fleuri cascade | 98aaa3b7-fce1-4605-86a4-7d1e50da43b2
ecd47ba7-8008-46af-a838-7c5723f033db,2022-03-04 12:00:00+00:00,2022-02-27 12:00:00+00:00,accepted,Robe Bash Maddie Bleu T1 (T.34-36-38) | 5d90569b-6a8e-42a6-bbd2-b12c8816c324
ec9d0d59-08c2-47c8-a962-0653518acd0a,2022-02-27 12:00:00+00:00,2022-02-26 12:00:00+00:00,accepted,"Robe bash pacey, T.0 | 5f4c20d1-abd8-402a-9cee-5aeee94970b0"
ec5d3c68-6d56-453b-9503-b69ed0d411e1,2022-06-06 12:00:00+00:00,2022-05-30 12:00:00+00:00,cancelled,Peigne Romantique Maison Massillon | 9c6f99ef-bf73-447d-be78-599a99014843
ec237c1e-6088-4717-bcc1-261ac7324a77,2022-07-11 12:00:00+00:00,2022-07-07 12:00:00+00:00,accepted,"Très belle Robe mi-longue Mirae en soie, T.36 | ed501834-6abe-4e1a-983a-df176fc769b3"
ebeeaf07-6246-4cd3-a3eb-0136497edd24,2021-10-24 12:00:00+00:00,2021-10-23 12:00:00+00:00,accepted,Serre tête fleurs séchées ~ L’Atelier de Clotilde | c3248306-e908-4ab5-9280-1525949dc47c
ebed7700-e531-46bf-8a4d-3c1e9d07e9c1,2022-04-24 12:00:00+00:00,2022-04-23 12:00:00+00:00,cancelled,High Palermo Sezane Dorés  T.39 | dadd56ae-5b25-43f9-8fbf-579ffe366b86
ebe4a693-339e-431e-8b7a-2357aaaf167f,2022-01-04 12:00:00+00:00,2021-12-22 12:00:00+00:00,pending,"Robe maxi Ba&sh Maddie, T.36 | df41d80c-26e6-4b7a-9204-eecec48a8c94"
eb68b659-5aed-43a5-9d11-a794eaff4a98,2022-01-10 12:00:00+00:00,2022-01-07 12:00:00+00:00,accepted,"Chapeau vert émeraude et doré ""Un Chapeau à Auteuil"" | 5f46300b-2e93-4074-ad2c-1acdeb58e1ea"
eb5a6693-5cde-4fb1-9068-5957a2cad931,2021-12-22 12:00:00+00:00,2021-12-21 12:00:00+00:00,accepted,"Robe maxi Ba&sh Maddie, T.36 | df41d80c-26e6-4b7a-9204-eecec48a8c94"
eb28d437-cbdc-4beb-b78d-7cb89c9c18e5,2021-08-01 12:00:00+00:00,2021-07-16 12:00:00+00:00,accepted,Jolie combinaison verte Sezane iris | 5ed0fe26-2c2e-4303-8516-b2eaf241f624
eab2b422-f0f8-46ad-ad69-f08662dedd3d,2022-06-12 12:00:00+00:00,2022-04-11 12:00:00+00:00,accepted,"Robe Bleue/doré Sezane, T.34 | 10deafdb-2e6f-46f1-905a-0efb71d3c4a3"
ea65c371-a6cb-400a-b4c4-301a3f764b08,2021-07-19 12:00:00+00:00,2021-07-16 12:00:00+00:00,accepted,"Robe Apoluze ""Carmona"" Corail t.38 | 5f69e549-8d8c-4a5f-9af6-4e97d6b51177"
ea240cdd-794f-4eda-a23f-548f7403cc81,2021-12-14 12:00:00+00:00,2021-12-08 12:00:00+00:00,accepted,Robe Claudie Pierlot modèle Raina L | 5f579f9c-6e58-4df2-86de-28edfa13f199
e9b58ebd-e9d8-41a8-813d-71946040b18e,2022-04-24 12:00:00+00:00,2022-04-23 12:00:00+00:00,cancelled,Capeline les petites mésanges | cd263ca0-310b-43e6-8304-328a9a7115fb
e92e2cee-c0ff-4941-84aa-e76966d76bc2,2022-05-01 12:00:00+00:00,2022-04-30 12:00:00+00:00,accepted,Robe longue Fermo  Apoluze T.36 | 5baf78f7-b963-485f-8b52-e4676d8cb596
e915ed8f-4634-470a-a57b-8f3de20d6772,2022-05-30 12:00:00+00:00,2022-05-27 12:00:00+00:00,accepted,"Robe Bruna longue bleu ciel, T.M | 9dd6010f-26b0-4e96-81f0-1d572c66072a"
e89f60d8-1f10-4a93-9be8-d3441716d06a,2021-09-28 12:00:00+00:00,2021-09-22 12:00:00+00:00,accepted,Bibi blanc à voilette | a5a7ecf7-bbfc-4854-a55f-e0753b20f4e5
e8994e66-a0aa-4856-a77a-fb56ae9f94ed,2022-05-30 12:00:00+00:00,2022-05-06 12:00:00+00:00,cancelled,Chapeau les petites mésanges | 5ec19444-6e6b-4c51-afe4-e3991577bcc9
e864fd00-be4d-42bb-9a58-7f27724d2d6f,2021-05-30 12:00:00+00:00,2021-05-29 12:00:00+00:00,pending,Capeline en paille et hortensias séchés | 5f423064-5adf-4620-b9ca-45f9e486fca8
e859d0b9-4289-45ec-b4b3-c7f2b20213cc,2022-02-20 12:00:00+00:00,2022-02-19 12:00:00+00:00,accepted,Robe sequins Sezane Gabin M | 5ead3999-620d-41db-ac9e-f517452e6a48
e84571e6-0df9-4ed9-84d7-32b36566ddff,2021-06-08 12:00:00+00:00,2021-06-03 12:00:00+00:00,pending,Capeline en paille et hortensias séchés | 5f423064-5adf-4620-b9ca-45f9e486fca8
e8438fd6-945e-48a4-b421-85de827b5458,2022-05-22 12:00:00+00:00,2022-05-21 12:00:00+00:00,cancelled,Bibi rose pâle | 5cf22128-36ac-4e31-8b8c-a8b9a17b5cdc
e817e0f5-2967-4664-938e-9b3a59a6080f,2022-05-23 12:00:00+00:00,2022-05-19 12:00:00+00:00,accepted,"Robe Maje perroquets, T.1 | 382ef9b8-baa9-4144-9ddb-ca10eab27af2"
e7cbd4b3-2010-43db-85db-a6ea7a0411ba,2021-07-31 12:00:00+00:00,2021-07-28 12:00:00+00:00,pending,Robe Apoluze T36 | 5f4c17fb-a953-4027-82b3-6789076a98a6
e7aff6a0-4c9e-475d-89f2-84ac0f6d9f1d,2021-08-23 12:00:00+00:00,2021-08-20 12:00:00+00:00,accepted,"Robe Maje Radiale rouge, T1 | 383c28e1-6bd5-4ca7-ba24-f3a68f220349"
e7496059-f3da-421f-86d6-ec05e01eb54c,2022-08-01 12:00:00+00:00,2022-07-28 12:00:00+00:00,accepted,Robe violetta vergara T.36 | 2aac0bc8-7374-4657-9191-63534f801d8d
e740dcfb-db33-48c8-bcab-a8bc0d190e4b,2021-09-27 12:00:00+00:00,2021-09-21 12:00:00+00:00,accepted,"Robe Sandro rouge satinée, T.38 | 91ca5c41-2dfb-454a-a607-725f7de4733e"
e71941da-a30d-40c5-b411-33b0fa7c3769,2022-05-30 12:00:00+00:00,2022-05-25 12:00:00+00:00,cancelled,Peigne fleuri bordeaux et blanc A Chic A Chic Création | 618e2e81-2d84-4e90-a9d0-be30136f9888
e6e2f728-10a7-47d1-b86f-63e6fc5245a2,2022-05-09 12:00:00+00:00,2022-05-06 12:00:00+00:00,cancelled,Robe mariage civil T34 | 5cf91943-0fa4-471f-a3bf-7d1f532d214b
e64db925-8ce6-41a6-a769-de528914ff81,2022-05-08 12:00:00+00:00,2022-04-22 12:00:00+00:00,cancelled,Capeline - fleurs stabilisées | 641d4994-94fa-4cba-af2a-2bb1b3d616f4
e5948670-26a0-420b-8e35-48c020f42aba,2021-10-10 12:00:00+00:00,2021-10-09 12:00:00+00:00,accepted,Combinaison Claudie Pierlot Marine 36 | 5f76408a-6503-4407-89f7-65c1e8497451
e551a1a8-eee7-420c-b9ff-f01ff39f2508,2022-04-11 12:00:00+00:00,2022-04-06 12:00:00+00:00,accepted,Peigne Sérafina Maison Massillon | a5e8b115-40b8-40fb-be37-37020eadd0c9
e4b94deb-3067-48a1-9e83-0b1aa919222d,2021-11-28 12:00:00+00:00,2021-11-20 12:00:00+00:00,accepted,Combinaison vani verte T.40 | 5d595fd4-26e1-43a3-9436-ccdd87d45ef1
e44c11d1-a215-4f09-bf82-d12cdbeada04,2021-09-06 12:00:00+00:00,2021-09-03 12:00:00+00:00,accepted,Top Roma Maison Guillemette T.S | 656f2037-ea27-4f2c-bbad-c6b4310d53fb
e41cf818-361f-4adc-8fb9-da8f33089b35,2022-06-17 12:00:00+00:00,2022-06-07 12:00:00+00:00,accepted,Veste Sandro sequins T1 | 5df79511-3bdb-48a0-a879-b6a4953358af
e3a1c736-1691-4a85-8fe7-5e2e5c84cf11,2021-12-21 12:00:00+00:00,2021-12-20 12:00:00+00:00,cancelled,Robe Vadea Bash encre T1 | 5cc962d7-4e50-4fe2-8259-f42c6e341333
e2e747dd-9218-4e48-b57c-6fdd0a6a845d,2021-07-27 12:00:00+00:00,2021-07-19 12:00:00+00:00,cancelled,Serre tête Cherubina | 5fe77d0e-1da1-4533-8e91-773be85d8a7f
